sequence,segment,representation_id,encoder_target_kbps,bitrate_kbps,duration_s,size_bytes,psnr_y_db,source_file,sha256
sita_sings_the_blues,2,L3,8000,5583,1,192000,68.015331,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0002.266,940770b3cc44ebced50af01411be14ec71407aab556658e94db836ece94f9c7e
sita_sings_the_blues,3,L0,1000,973,1,18934,91.709644,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0003.266,6235edc6b84f91e6032e4f8c30bd8dd5c42f7c89776bd18c83c2597e1dfb90d6
sita_sings_the_blues,3,L1,2000,1801,1,20395,92.084931,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0003.266,4f71569f63c422361bdf5756cebee39098ea6b11daa21bfe710fe21dd9afe338
sita_sings_the_blues,3,L2,4000,3219,1,21919,92.833432,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0003.266,7ffea5a15893727396f1062196767fea1d6c1644d35419eaa7a24ec9a895952c
sita_sings_the_blues,3,L3,8000,5583,1,23113,93.338832,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0003.266,74658813e759e0190cfa978d264a4044c6fc3ac6160801762dcd0e5562dc7420
sita_sings_the_blues,4,L0,1000,973,1,1536,100.000000,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0004.266,7e94e2c5c5c6be4e885e9ffc38e4016988c8e63b49ba5a50e9facc3471431661
sita_sings_the_blues,4,L1,2000,1801,1,1556,100.000000,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0004.266,2a58390885dae85de289e90a6c028afc8b413dc3a5e10c6a4d3272e7ed50e94e
sita_sings_the_blues,4,L2,4000,3219,1,1580,100.000000,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0004.266,b6807a3baf5036e6179fa93aed00ace8ddc2b453a6fa6ab6d1a27ccae91008c8
sita_sings_the_blues,4,L3,8000,5583,1,1590,100.000000,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0004.266,73d5ac4debd7dc7bf1f2a531b4753e3b21e3f2fd390e1edcd0d41742deb5422a
sita_sings_the_blues,5,L0,1000,973,1,96009,27.140476,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0005.266,f5d6f86976403c728c4fbc6fffef586a38770ecb2cbab63b393dc8059664c09c
sita_sings_the_blues,5,L1,2000,1801,1,248768,29.008134,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0005.266,d28bd6e6ff4cd441f43ed00f016e112a13fea23022b52ccad4abe984904d4ac5
sita_sings_the_blues,5,L2,4000,3219,1,510952,30.984798,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0005.266,e771b9618b69e836c4f1fc086ea26d356edb06128215f5969f75fb65060f7f39
sita_sings_the_blues,5,L3,8000,5583,1,1012962,33.610236,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0005.266,fe3329f90d19e091388ebd5bd44c44c20bbedc9a58bc7bab21eae44a75bf9f6d
