scope,content,trace,controller,metric,better_when,n,mean,std,ci95_half_width,ci95_low,ci95_high
per_content_trace,elephants_dream,stage56_evaluation_high_start,robust-mpc,average_payload_bitrate_kbps,higher,10,3190.8028,0.0,0.0,3190.8028,3190.8028
per_content_trace,elephants_dream,stage56_evaluation_high_start,robust-mpc,buffer_mean_s,descriptive,10,11.346024430234307,0.0,0.0,11.346024430234307,11.346024430234307
per_content_trace,elephants_dream,stage56_evaluation_high_start,robust-mpc,buffer_std_s,lower,10,4.239479652705974,0.0,0.0,4.239479652705974,4.239479652705974
per_content_trace,elephants_dream,stage56_evaluation_high_start,robust-mpc,mean_objective_reward,higher,10,0.4574654807481459,0.0,0.0,0.4574654807481459,0.4574654807481459
per_content_trace,elephants_dream,stage56_evaluation_high_start,robust-mpc,mean_quality_utility,higher,10,0.6774606245579399,0.0,0.0,0.6774606245579399,0.6774606245579399
per_content_trace,elephants_dream,stage56_evaluation_high_start,robust-mpc,mean_psnr_y_db,higher,10,45.8149447,0.0,0.0,45.8149447,45.8149447
per_content_trace,elephants_dream,stage56_evaluation_high_start,robust-mpc,switch_count,lower,10,11.0,0.0,0.0,11.0,11.0
per_content_trace,elephants_dream,stage56_evaluation_high_start,robust-mpc,high_representation_fraction_percent,descriptive,10,48.333333333333336,0.0,0.0,48.333333333333336,48.333333333333336
per_content_trace,elephants_dream,stage56_evaluation_high_start,q-learning,startup_delay_s,lower,10,0.5192803412051092,0.0,0.0,0.5192803412051092,0.5192803412051092
per_content_trace,elephants_dream,stage56_evaluation_high_start,q-learning,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,elephants_dream,stage56_evaluation_high_start,q-learning,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,elephants_dream,stage56_evaluation_high_start,q-learning,average_bitrate_kbps,higher,10,2985.891666666667,380.8254259856614,272.4071717135991,2713.484494953068,3258.298838380266
per_content_trace,elephants_dream,stage56_evaluation_high_start,q-learning,average_payload_bitrate_kbps,higher,10,2699.3017066666666,269.834081019415,193.01426277457784,2506.287443892089,2892.3159694412443
per_content_trace,elephants_dream,stage56_evaluation_high_start,q-learning,buffer_mean_s,descriptive,10,11.026681649143281,1.0781925914996064,0.7712389309426577,10.255442718200623,11.79792058008594
per_content_trace,elephants_dream,stage56_evaluation_high_start,q-learning,buffer_std_s,lower,10,4.518842218529423,0.5873876634914861,0.42016262883980743,4.098679589689616,4.9390048473692305
per_content_trace,elephants_dream,stage56_evaluation_high_start,q-learning,mean_objective_reward,higher,10,0.29752963072338595,0.08504187322002879,0.060831064788113016,0.23669856593527294,0.35836069551149896
per_content_trace,elephants_dream,stage56_evaluation_high_start,q-learning,mean_quality_utility,higher,10,0.5498311914062802,0.08504054173851242,0.06083011236978872,0.4890010790364915,0.610661303776069
per_content_trace,elephants_dream,stage56_evaluation_high_start,q-learning,mean_psnr_y_db,higher,10,45.189145841666665,0.33810394607800115,0.24184818925347507,44.94729765241319,45.43099403092014
per_content_trace,elephants_dream,stage56_evaluation_high_start,q-learning,switch_count,lower,10,30.0,3.3665016461206925,2.4080828889388335,27.591917111061168,32.408082888938836
per_content_trace,elephants_dream,stage56_evaluation_high_start,q-learning,high_representation_fraction_percent,descriptive,10,29.0,10.067672257843817,7.201478521032253,21.798521478967746,36.20147852103225
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,static,startup_delay_s,lower,10,3.9979402123353287,0.0,0.0,3.9979402123353287,3.9979402123353287
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,static,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,static,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,static,average_bitrate_kbps,higher,10,973.0,0.0,0.0,973.0,973.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,static,average_payload_bitrate_kbps,higher,10,973.4300000000001,0.0,0.0,973.4300000000001,973.4300000000001
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,static,buffer_mean_s,descriptive,10,5.114757039390102,0.0,0.0,5.114757039390102,5.114757039390102
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,static,buffer_std_s,lower,10,1.655179531041933,0.0,0.0,1.655179531041933,1.655179531041933
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,static,mean_objective_reward,higher,10,-0.7572921884747953,0.0,0.0,-0.7572921884747953,-0.7572921884747953
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,static,mean_quality_utility,higher,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,static,mean_psnr_y_db,higher,10,41.18824285,0.0,0.0,41.18824285,41.18824285
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,static,switch_count,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,static,high_representation_fraction_percent,descriptive,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,startup_delay_s,lower,10,3.9979402123353287,0.0,0.0,3.9979402123353287,3.9979402123353287
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,average_bitrate_kbps,higher,10,973.0,0.0,0.0,973.0,973.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,average_payload_bitrate_kbps,higher,10,973.4300000000001,0.0,0.0,973.4300000000001,973.4300000000001
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,buffer_mean_s,descriptive,10,5.114757039390102,0.0,0.0,5.114757039390102,5.114757039390102
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,buffer_std_s,lower,10,1.655179531041933,0.0,0.0,1.655179531041933,1.655179531041933
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,mean_objective_reward,higher,10,-0.7572921884747953,0.0,0.0,-0.7572921884747953,-0.7572921884747953
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,mean_quality_utility,higher,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,mean_psnr_y_db,higher,10,41.18824285,0.0,0.0,41.18824285,41.18824285
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,switch_count,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,high_representation_fraction_percent,descriptive,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,bola-basic,startup_delay_s,lower,10,3.9979402123353287,0.0,0.0,3.9979402123353287,3.9979402123353287
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,bola-basic,rebuffering_s,lower,10,1.168955182272436,0.0,0.0,1.168955182272436,1.168955182272436
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,bola-basic,rebuffering_rate_percent,lower,10,1.9482586371207264,0.0,0.0,1.9482586371207264,1.9482586371207264
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,bola-basic,average_bitrate_kbps,higher,10,1042.0,0.0,0.0,1042.0,1042.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,bola-basic,average_payload_bitrate_kbps,higher,10,1062.1738666666668,0.0,0.0,1062.1738666666668,1062.1738666666668
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,bola-basic,buffer_mean_s,descriptive,10,3.869457759088179,0.0,0.0,3.869457759088179,3.869457759088179
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,bola-basic,buffer_std_s,lower,10,1.5190358987446526,0.0,0.0,1.5190358987446526,1.5190358987446526
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,bola-basic,mean_objective_reward,higher,10,-1.2493675064996572,0.0,0.0,-1.2493675064996572,-1.2493675064996572
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,bola-basic,mean_quality_utility,higher,10,0.02936838938037185,0.0,0.0,0.02936838938037185,0.02936838938037185
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,bola-basic,mean_psnr_y_db,higher,10,41.39757626666667,0.0,0.0,41.39757626666667,41.39757626666667
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,bola-basic,switch_count,lower,10,7.0,0.0,0.0,7.0,7.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,bola-basic,high_representation_fraction_percent,descriptive,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,robust-mpc,startup_delay_s,lower,10,4.780662996360299,0.0,0.0,4.780662996360299,4.780662996360299
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,robust-mpc,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,robust-mpc,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,robust-mpc,average_bitrate_kbps,higher,10,1897.0,0.0,0.0,1897.0,1897.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,robust-mpc,average_payload_bitrate_kbps,higher,10,1113.0303999999999,0.0,0.0,1113.0303999999999,1113.0303999999999
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,robust-mpc,buffer_mean_s,descriptive,10,4.520647702937113,0.0,0.0,4.520647702937113,4.520647702937113
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,robust-mpc,buffer_std_s,lower,10,1.3871218530369978,0.0,0.0,1.3871218530369978,1.3871218530369978
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,robust-mpc,mean_objective_reward,higher,10,-0.7384209144889925,0.0,0.0,-0.7384209144889925,-0.7384209144889925
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,robust-mpc,mean_quality_utility,higher,10,0.21236798272871565,0.0,0.0,0.21236798272871565,0.21236798272871565
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,robust-mpc,mean_psnr_y_db,higher,10,42.016128683333335,0.0,0.0,42.016128683333335,42.016128683333335
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,robust-mpc,switch_count,lower,10,7.0,0.0,0.0,7.0,7.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,robust-mpc,high_representation_fraction_percent,descriptive,10,18.333333333333332,0.0,0.0,18.333333333333332,18.333333333333332
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,q-learning,startup_delay_s,lower,10,3.9979402123353287,0.0,0.0,3.9979402123353287,3.9979402123353287
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,q-learning,rebuffering_s,lower,10,1.993133875528097,3.5880959673924253,2.566590903914966,-0.5734570283868692,4.559724779443063
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,q-learning,rebuffering_rate_percent,lower,10,3.3218897925468283,5.980159945654043,4.277651506524944,-0.955761713978116,7.599541299071772
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,q-learning,average_bitrate_kbps,higher,10,1092.6466666666668,134.95218650312898,96.532271569671,996.1143950969957,1189.1789382363377
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,q-learning,average_payload_bitrate_kbps,higher,10,1070.0393066666668,113.4764800223244,81.17054395433142,988.8687627123354,1151.2098506209982
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,q-learning,buffer_mean_s,descriptive,10,4.109168553252196,0.8364411741516936,0.5983123998764825,3.510856153375714,4.7074809531286785
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,q-learning,buffer_std_s,lower,10,1.5848128822270564,0.05532311717902587,0.0395730244169303,1.545239857810126,1.6243859066439867
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,q-learning,mean_objective_reward,higher,10,-1.316746977202957,0.7505332790548578,0.5368618633987036,-1.8536088406016606,-0.7798851138042534
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,q-learning,mean_quality_utility,higher,10,0.0473097988082108,0.051109129869209936,0.03655872892514984,0.01075106988306096,0.08386852773336063
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,q-learning,mean_psnr_y_db,higher,10,41.44502463,0.2868169234861177,0.20516221238177204,41.23986241761823,41.65018684238177
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,q-learning,switch_count,lower,10,9.9,7.809538327512638,5.586219046904623,4.313780953095377,15.486219046904623
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,q-learning,high_representation_fraction_percent,descriptive,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,static,startup_delay_s,lower,10,2.271410516992422,0.0,0.0,2.271410516992422,2.271410516992422
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,static,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,static,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,static,average_bitrate_kbps,higher,10,3867.0666666666666,0.0,0.0,3867.0666666666666,3867.0666666666666
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,static,average_payload_bitrate_kbps,higher,10,3747.076,0.0,0.0,3747.076,3747.076
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,static,buffer_mean_s,descriptive,10,10.859583002283536,0.0,0.0,10.859583002283536,10.859583002283536
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,static,buffer_std_s,lower,10,3.7907930340289466,0.0,0.0,3.7907930340289466,3.7907930340289466
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,static,mean_objective_reward,higher,10,0.4601214025091783,0.0,0.0,0.4601214025091783,0.4601214025091783
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,static,mean_quality_utility,higher,10,0.6339539603099004,0.0,0.0,0.6339539603099004,0.6339539603099004
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,static,mean_psnr_y_db,higher,10,45.1363579,0.0,0.0,45.1363579,45.1363579
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,static,switch_count,lower,10,3.0,0.0,0.0,3.0,3.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,static,high_representation_fraction_percent,descriptive,10,61.666666666666664,0.0,0.0,61.666666666666664,61.666666666666664
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,startup_delay_s,lower,10,2.484822543360225,0.0,0.0,2.484822543360225,2.484822543360225
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,average_bitrate_kbps,higher,10,2789.6666666666665,0.0,0.0,2789.6666666666665,2789.6666666666665
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,average_payload_bitrate_kbps,higher,10,2712.1960000000004,0.0,0.0,2712.1960000000004,2712.1960000000004
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,buffer_mean_s,descriptive,10,11.286687180098268,0.0,0.0,11.286687180098268,11.286687180098268
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,buffer_std_s,lower,10,5.659213320423774,0.0,0.0,5.659213320423774,5.659213320423774
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,mean_objective_reward,higher,10,0.17837585548059998,0.0,0.0,0.17837585548059998,0.17837585548059998
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,mean_quality_utility,higher,10,0.5060119406655217,0.0,0.0,0.5060119406655217,0.5060119406655217
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,mean_psnr_y_db,higher,10,44.262814049999996,0.0,0.0,44.262814049999996,44.262814049999996
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,switch_count,lower,10,7.0,0.0,0.0,7.0,7.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,high_representation_fraction_percent,descriptive,10,21.666666666666668,0.0,0.0,21.666666666666668,21.666666666666668
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,bola-basic,startup_delay_s,lower,10,2.271410516992422,0.0,0.0,2.271410516992422,2.271410516992422
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,bola-basic,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,bola-basic,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,bola-basic,average_bitrate_kbps,higher,10,3254.5,0.0,0.0,3254.5,3254.5
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,bola-basic,average_payload_bitrate_kbps,higher,10,3249.2734666666665,0.0,0.0,3249.2734666666665,3249.2734666666665
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,bola-basic,buffer_mean_s,descriptive,10,10.16331510842129,0.0,0.0,10.16331510842129,10.16331510842129
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,bola-basic,buffer_std_s,lower,10,4.326566135451647,0.0,0.0,4.326566135451647,4.326566135451647
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,bola-basic,mean_objective_reward,higher,10,0.28330854453549287,0.0,0.0,0.28330854453549287,0.28330854453549287
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,bola-basic,mean_quality_utility,higher,10,0.5685742524943851,0.0,0.0,0.5685742524943851,0.5685742524943851
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,bola-basic,mean_psnr_y_db,higher,10,44.72511196666667,0.0,0.0,44.72511196666667,44.72511196666667
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,bola-basic,switch_count,lower,10,8.0,0.0,0.0,8.0,8.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,bola-basic,high_representation_fraction_percent,descriptive,10,36.666666666666664,0.0,0.0,36.666666666666664,36.666666666666664
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,robust-mpc,startup_delay_s,lower,10,2.856203366282591,0.0,0.0,2.856203366282591,2.856203366282591
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,robust-mpc,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,robust-mpc,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,robust-mpc,average_bitrate_kbps,higher,10,4046.3666666666672,0.0,0.0,4046.3666666666672,4046.3666666666672
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,robust-mpc,average_payload_bitrate_kbps,higher,10,3537.0572,0.0,0.0,3537.0572,3537.0572
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,robust-mpc,buffer_mean_s,descriptive,10,11.04069976692702,0.0,0.0,11.04069976692702,11.04069976692702
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,robust-mpc,buffer_std_s,lower,10,4.431273878516857,0.0,0.0,4.431273878516857,4.431273878516857
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,robust-mpc,mean_objective_reward,higher,10,0.4450132938332111,0.0,0.0,0.4450132938332111,0.4450132938332111
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,robust-mpc,mean_quality_utility,higher,10,0.6851952142630342,0.0,0.0,0.6851952142630342,0.6851952142630342
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,robust-mpc,mean_psnr_y_db,higher,10,45.1726917,0.0,0.0,45.1726917,45.1726917
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,robust-mpc,switch_count,lower,10,7.0,0.0,0.0,7.0,7.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,robust-mpc,high_representation_fraction_percent,descriptive,10,63.333333333333336,0.0,0.0,63.333333333333336,63.333333333333336
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,q-learning,startup_delay_s,lower,10,2.271410516992422,0.0,0.0,2.271410516992422,2.271410516992422
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,q-learning,rebuffering_s,lower,10,0.3268291385719664,0.7354329216345645,0.5260604689117676,-0.19923133033980123,0.852889607483734
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,q-learning,rebuffering_rate_percent,lower,10,0.5447152309532772,1.2257215360576075,0.8767674481862792,-0.33205221723300193,1.4214826791395563
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,q-learning,average_bitrate_kbps,higher,10,2573.67,426.04321592944785,304.7517827327968,2268.918217267203,2878.421782732797
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,q-learning,average_payload_bitrate_kbps,higher,10,2605.8678800000002,443.1262525980914,316.9714019747119,2288.896478025288,2922.8392819747123
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,q-learning,buffer_mean_s,descriptive,10,10.256830207847287,1.308601246869923,0.9360519026220342,9.320778305225252,11.192882110469322
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,q-learning,buffer_std_s,lower,10,5.375043414792924,0.8496825789296849,0.60778407214141,4.767259342651514,5.982827486934334
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,q-learning,mean_objective_reward,higher,10,-0.03030761470559908,0.21751722568424628,0.15559163911987622,-0.1858992538254753,0.12528402441427713
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,q-learning,mean_quality_utility,higher,10,0.4405221995215592,0.09317292998326866,0.06664726828918992,0.37387493123236926,0.5071694678107491
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,q-learning,mean_psnr_y_db,higher,10,43.835402855,0.628048958789944,0.4492479464017746,43.38615490859822,44.284650801401774
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,q-learning,switch_count,lower,10,24.9,2.8460498941515415,2.0358,22.864199999999997,26.9358
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,q-learning,high_representation_fraction_percent,descriptive,10,18.166666666666664,9.007884063898802,6.44340438829592,11.723262278370743,24.610071054962585
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,static,startup_delay_s,lower,10,0.7187861903760703,0.0,0.0,0.7187861903760703,0.7187861903760703
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,static,rebuffering_s,lower,10,2.2376608664432345,0.0,0.0,2.2376608664432345,2.2376608664432345
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,static,rebuffering_rate_percent,lower,10,3.72943477740539,0.0,0.0,3.72943477740539,3.72943477740539
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,static,average_bitrate_kbps,higher,10,2637.766666666667,0.0,0.0,2637.766666666667,2637.766666666667
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,static,average_payload_bitrate_kbps,higher,10,2748.0594666666666,0.0,0.0,2748.0594666666666,2748.0594666666666
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,static,buffer_mean_s,descriptive,10,7.410945067700108,0.0,0.0,7.410945067700108,7.410945067700108
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,static,buffer_std_s,lower,10,4.214293486717069,0.0,0.0,4.214293486717069,4.214293486717069
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,static,mean_objective_reward,higher,10,-0.5550340186097197,0.0,0.0,-0.5550340186097197,-0.5550340186097197
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,static,mean_quality_utility,higher,10,0.38581584123960105,0.0,0.0,0.38581584123960105,0.38581584123960105
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,static,mean_psnr_y_db,higher,10,43.77977716666667,0.0,0.0,43.77977716666667,43.77977716666667
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,static,switch_count,lower,10,12.0,0.0,0.0,12.0,12.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,static,high_representation_fraction_percent,descriptive,10,31.666666666666668,0.0,0.0,31.666666666666668,31.666666666666668
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,startup_delay_s,lower,10,0.9069729974864653,0.0,0.0,0.9069729974864653,0.9069729974864653
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,average_bitrate_kbps,higher,10,2925.6,0.0,0.0,2925.6,2925.6
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,average_payload_bitrate_kbps,higher,10,2882.3928,0.0,0.0,2882.3928,2882.3928
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,buffer_mean_s,descriptive,10,9.148977265234025,0.0,0.0,9.148977265234025,9.148977265234025
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,buffer_std_s,lower,10,4.784103134180483,0.0,0.0,4.784103134180483,4.784103134180483
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,mean_objective_reward,higher,10,0.0850757700967498,0.0,0.0,0.0850757700967498,0.0850757700967498
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,mean_quality_utility,higher,10,0.5457927258580841,0.0,0.0,0.5457927258580841,0.5457927258580841
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,mean_psnr_y_db,higher,10,44.342882949999996,0.0,0.0,44.342882949999996,44.342882949999996
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,switch_count,lower,10,12.0,0.0,0.0,12.0,12.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,high_representation_fraction_percent,descriptive,10,21.666666666666668,0.0,0.0,21.666666666666668,21.666666666666668
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,bola-basic,startup_delay_s,lower,10,0.7187861903760703,0.0,0.0,0.7187861903760703,0.7187861903760703
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,bola-basic,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,bola-basic,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,bola-basic,average_bitrate_kbps,higher,10,3083.2,0.0,0.0,3083.2,3083.2
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,bola-basic,average_payload_bitrate_kbps,higher,10,3178.2577333333334,0.0,0.0,3178.2577333333334,3178.2577333333334
