scope,content,trace,baseline,metric,better_when,delta_definition,n,mean,std,ci95_half_width,ci95_low,ci95_high,ci95_excludes_zero
per_content_trace,big_buck_bunny,stage56_evaluation_low_start,throughput,mean_quality_utility,higher,q-learning_minus_throughput,10,0.22331051220143636,0.045388539568161336,0.032466749456059533,0.19084376274537682,0.25577726165749587,True
per_content_trace,big_buck_bunny,stage56_evaluation_low_start,throughput,mean_psnr_y_db,higher,q-learning_minus_throughput,10,1.174211733333334,0.30476700346353913,0.21800203395100304,0.9562096993823309,1.3922137672843369,True
per_content_trace,big_buck_bunny,stage56_evaluation_low_start,throughput,switch_count,lower,q-learning_minus_throughput,10,17.6,7.411702458499891,5.301644182704079,12.298355817295922,22.901644182704082,True
per_content_trace,big_buck_bunny,stage56_evaluation_low_start,throughput,high_representation_fraction_percent,descriptive,q-learning_minus_throughput,10,1.0,2.1081851067789197,1.508,-0.508,2.508,False
per_content_trace,big_buck_bunny,stage56_evaluation_mixed_start,throughput,startup_delay_s,lower,q-learning_minus_throughput,10,-0.7401941864567347,0.0,0.0,-0.7401941864567347,-0.7401941864567347,True
per_content_trace,big_buck_bunny,stage56_evaluation_mixed_start,throughput,rebuffering_s,lower,q-learning_minus_throughput,10,1.2347719387641567,2.6032906213618077,1.862152542672948,-0.6273806039087912,3.096924481437105,False
per_content_trace,big_buck_bunny,stage56_evaluation_mixed_start,throughput,rebuffering_rate_percent,lower,q-learning_minus_throughput,10,2.0579532312735944,4.338817702269679,3.10358757112158,-1.0456343398479855,5.161540802395175,False
per_content_trace,big_buck_bunny,stage56_evaluation_mixed_start,throughput,average_bitrate_kbps,higher,q-learning_minus_throughput,10,41.38666666666673,146.00926737879973,104.44148120543571,-63.05481453876898,145.82814787210242,False
per_content_trace,big_buck_bunny,stage56_evaluation_mixed_start,throughput,average_payload_bitrate_kbps,higher,q-learning_minus_throughput,10,52.99738666666663,151.6357719044799,108.46616044135418,-55.46877377468755,161.4635471080208,False
per_content_trace,big_buck_bunny,stage56_evaluation_mixed_start,throughput,buffer_mean_s,descriptive,q-learning_minus_throughput,10,-2.1928881644004554,1.061183941171753,0.759072520786392,-2.9519606851868474,-1.4338156436140634,True
per_content_trace,big_buck_bunny,stage56_evaluation_mixed_start,throughput,buffer_std_s,lower,q-learning_minus_throughput,10,-0.3286136429270351,0.42994282730283495,0.3075412028516272,-0.6361548457786623,-0.021072440075407872,True
per_content_trace,big_buck_bunny,stage56_evaluation_mixed_start,throughput,mean_objective_reward,higher,q-learning_minus_throughput,10,-0.4061763838774037,0.4571999825131739,0.32703844240854324,-0.7332148262859469,-0.07913794146886044,True
per_content_trace,big_buck_bunny,stage56_evaluation_mixed_start,throughput,mean_quality_utility,higher,q-learning_minus_throughput,10,0.001238138127951205,0.05539005308672182,0.039620904154094236,-0.03838276602614303,0.04085904228204544,False
per_content_trace,big_buck_bunny,stage56_evaluation_mixed_start,throughput,mean_psnr_y_db,higher,q-learning_minus_throughput,10,0.021205218333332,0.27918146721401654,0.19970051548366566,-0.17849529715033366,0.22090573381699766,False
per_content_trace,big_buck_bunny,stage56_evaluation_mixed_start,throughput,switch_count,lower,q-learning_minus_throughput,10,12.0,5.456901847914967,3.9033612182323068,8.096638781767693,15.903361218232307,True
per_content_trace,big_buck_bunny,stage56_evaluation_mixed_start,throughput,high_representation_fraction_percent,descriptive,q-learning_minus_throughput,10,6.833333333333331,7.635605354901631,5.461803538107983,1.3715297952253485,12.295136871441315,True
per_content_trace,big_buck_bunny,stage56_evaluation_high_start,throughput,startup_delay_s,lower,q-learning_minus_throughput,10,-1.0515822775422694,0.0,0.0,-1.0515822775422694,-1.0515822775422694,True
per_content_trace,big_buck_bunny,stage56_evaluation_high_start,throughput,rebuffering_s,lower,q-learning_minus_throughput,10,0.0,0.0,0.0,0.0,0.0,False
per_content_trace,big_buck_bunny,stage56_evaluation_high_start,throughput,rebuffering_rate_percent,lower,q-learning_minus_throughput,10,0.0,0.0,0.0,0.0,0.0,False
per_content_trace,big_buck_bunny,stage56_evaluation_high_start,throughput,average_bitrate_kbps,higher,q-learning_minus_throughput,10,-183.82333333333324,352.8687373724326,252.4095508722475,-436.2328842055807,68.58621753891427,False
per_content_trace,big_buck_bunny,stage56_evaluation_high_start,throughput,average_payload_bitrate_kbps,higher,q-learning_minus_throughput,10,-197.12050666666647,350.05027777230697,250.3934864084001,-447.51399307506654,53.27297974173362,False
per_content_trace,big_buck_bunny,stage56_evaluation_high_start,throughput,buffer_mean_s,descriptive,q-learning_minus_throughput,10,0.5437151880078355,1.9330943137763203,1.3827562939331548,-0.8390411059253193,1.9264714819409903,False
per_content_trace,big_buck_bunny,stage56_evaluation_high_start,throughput,buffer_std_s,lower,q-learning_minus_throughput,10,-0.8887602964485094,0.9289270776486895,0.6644682331688271,-1.5532285296173365,-0.22429206327968232,True
per_content_trace,big_buck_bunny,stage56_evaluation_high_start,throughput,mean_objective_reward,higher,q-learning_minus_throughput,10,0.020725293677932816,0.13655176498253116,0.09767646158371772,-0.0769511679057849,0.11840175526165053,False
per_content_trace,big_buck_bunny,stage56_evaluation_high_start,throughput,mean_quality_utility,higher,q-learning_minus_throughput,10,-0.06883268186826333,0.13050596207695647,0.09335185519489045,-0.16218453706315378,0.02451917332662712,False
per_content_trace,big_buck_bunny,stage56_evaluation_high_start,throughput,mean_psnr_y_db,higher,q-learning_minus_throughput,10,-0.5997238800000048,0.6788777073894612,0.48560611658408104,-1.0853299965840857,-0.11411776341592372,True
per_content_trace,big_buck_bunny,stage56_evaluation_high_start,throughput,switch_count,lower,q-learning_minus_throughput,10,10.9,5.724217559340898,4.094574073087457,6.805425926912544,14.994574073087456,True
per_content_trace,big_buck_bunny,stage56_evaluation_high_start,throughput,high_representation_fraction_percent,descriptive,q-learning_minus_throughput,10,-10.333333333333332,15.748799679912901,11.265229908390191,-21.598563241723525,0.9318965750568591,False
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,startup_delay_s,lower,q-learning_minus_throughput,10,-0.5972588213330013,0.0,0.0,-0.5972588213330013,-0.5972588213330013,True
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,rebuffering_s,lower,q-learning_minus_throughput,10,4.9106150424249835,1.5532841227695033,1.1110753271164475,3.799539715308536,6.021690369541431,True
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,rebuffering_rate_percent,lower,q-learning_minus_throughput,10,8.184358404041639,2.5888068712825056,1.851792211860746,6.332566192180893,10.036150615902384,True
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,average_bitrate_kbps,higher,q-learning_minus_throughput,10,98.49611111111119,153.61520145135705,109.88206066144988,-11.385949550338694,208.37817177256107,False
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,average_payload_bitrate_kbps,higher,q-learning_minus_throughput,10,92.39930666666675,156.1003522837384,111.65970696166353,-19.260400294996785,204.05901362833026,False
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,buffer_mean_s,descriptive,q-learning_minus_throughput,10,-1.2123883038160437,0.754715579737625,0.5398534932177991,-1.7522417970338426,-0.6725348105982446,True
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,buffer_std_s,lower,q-learning_minus_throughput,10,-0.6179340169931188,0.3362494328990707,0.24052164261161021,-0.858455659604729,-0.37741237438150854,True
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,mean_objective_reward,higher,q-learning_minus_throughput,10,-0.9809413796552782,0.23076455139589758,0.16506754667132117,-1.1460089263265993,-0.815873832983957,True
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,mean_quality_utility,higher,q-learning_minus_throughput,10,0.051905322820374744,0.05794061067173147,0.04144533637583173,0.010459986444543011,0.09335065919620647,True
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,mean_psnr_y_db,higher,q-learning_minus_throughput,10,0.1985643572222204,0.31853760767623035,0.22785224638536877,-0.029287889163148367,0.42641660360758915,False
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,switch_count,lower,q-learning_minus_throughput,10,13.5,3.559893187466843,2.5464172521843746,10.953582747815625,16.046417252184376,True
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,high_representation_fraction_percent,descriptive,q-learning_minus_throughput,10,-0.8333333333333333,6.626680494475145,4.74011231439577,-5.573445647729103,3.9067789810624367,False
per_content_trace,elephants_dream,stage56_evaluation_low_start,throughput,startup_delay_s,lower,q-learning_minus_throughput,10,0.0,0.0,0.0,0.0,0.0,False
per_content_trace,elephants_dream,stage56_evaluation_low_start,throughput,rebuffering_s,lower,q-learning_minus_throughput,10,0.9577955529942068,0.5190257226346768,0.37126283987887576,0.5865327131153311,1.3290583928730826,True
per_content_trace,elephants_dream,stage56_evaluation_low_start,throughput,rebuffering_rate_percent,lower,q-learning_minus_throughput,10,1.5963259216570118,0.8650428710577945,0.6187713997981262,0.9775545218588856,2.215097321455138,True
per_content_trace,elephants_dream,stage56_evaluation_low_start,throughput,average_bitrate_kbps,higher,q-learning_minus_throughput,10,112.7333333333333,64.26264683140417,45.967534402053815,66.76579893127949,158.70086773538713,True
per_content_trace,elephants_dream,stage56_evaluation_low_start,throughput,average_payload_bitrate_kbps,higher,q-learning_minus_throughput,10,93.48675999999989,48.14111713474183,34.43568802651813,59.05107197348176,127.92244802651803,True
per_content_trace,elephants_dream,stage56_evaluation_low_start,throughput,buffer_mean_s,descriptive,q-learning_minus_throughput,10,-0.41887057305913566,0.1461098157214901,0.10451340415958688,-0.5233839772187225,-0.3143571688995488,True
per_content_trace,elephants_dream,stage56_evaluation_low_start,throughput,buffer_std_s,lower,q-learning_minus_throughput,10,0.05810205043543668,0.1681206650449212,0.12025792330688723,-0.062155872871450545,0.1783599737423239,False
per_content_trace,elephants_dream,stage56_evaluation_low_start,throughput,mean_objective_reward,higher,q-learning_minus_throughput,10,-0.206860706643212,0.0990480753226632,0.07084980209104551,-0.2777105087342575,-0.13601090455216647,True
per_content_trace,elephants_dream,stage56_evaluation_low_start,throughput,mean_quality_utility,higher,q-learning_minus_throughput,10,0.048626160479200806,0.026227484213614656,0.018760708472398163,0.029865452006802642,0.06738686895159897,True
per_content_trace,elephants_dream,stage56_evaluation_low_start,throughput,mean_psnr_y_db,higher,q-learning_minus_throughput,10,0.22090987333333628,0.11415946180793787,0.08165908574764613,0.13925078758569015,0.3025689590809824,True
per_content_trace,elephants_dream,stage56_evaluation_low_start,throughput,switch_count,lower,q-learning_minus_throughput,10,7.0,3.711842908553348,2.6551079827381785,4.344892017261822,9.655107982738178,True
per_content_trace,elephants_dream,stage56_evaluation_low_start,throughput,high_representation_fraction_percent,descriptive,q-learning_minus_throughput,10,0.0,0.0,0.0,0.0,0.0,False
per_content_trace,elephants_dream,stage56_evaluation_mixed_start,throughput,startup_delay_s,lower,q-learning_minus_throughput,10,-1.0012316878659135,0.0,0.0,-1.0012316878659135,-1.0012316878659135,True
per_content_trace,elephants_dream,stage56_evaluation_mixed_start,throughput,rebuffering_s,lower,q-learning_minus_throughput,10,0.03745305408604995,0.1184369562413938,0.08471880834264497,-0.04726575425659502,0.12217186242869493,False
per_content_trace,elephants_dream,stage56_evaluation_mixed_start,throughput,rebuffering_rate_percent,lower,q-learning_minus_throughput,10,0.06242175681008325,0.19739492706898967,0.1411980139044083,-0.07877625709432506,0.20361977071449155,False
per_content_trace,elephants_dream,stage56_evaluation_mixed_start,throughput,average_bitrate_kbps,higher,q-learning_minus_throughput,10,-555.1499999999999,482.87894496843325,345.4067893141416,-900.5567893141415,-209.7432106858583,True
per_content_trace,elephants_dream,stage56_evaluation_mixed_start,throughput,average_payload_bitrate_kbps,higher,q-learning_minus_throughput,10,-352.96070666666685,299.70007324653164,214.37762225077913,-567.338328917446,-138.58308441588773,True
per_content_trace,elephants_dream,stage56_evaluation_mixed_start,throughput,buffer_mean_s,descriptive,q-learning_minus_throughput,10,-0.5409597227918578,0.679394496718434,0.4859757797154565,-1.0269355025073144,-0.054983943076401254,True
per_content_trace,elephants_dream,stage56_evaluation_mixed_start,throughput,buffer_std_s,lower,q-learning_minus_throughput,10,-0.02565945653606292,0.3577365814550286,0.2558915548257669,-0.28155101136182986,0.230232098289704,False
per_content_trace,elephants_dream,stage56_evaluation_mixed_start,throughput,mean_objective_reward,higher,q-learning_minus_throughput,10,-0.1834141951411469,0.1753393319983032,0.1254214878016257,-0.30883568294277264,-0.05799270733952119,True
per_content_trace,elephants_dream,stage56_evaluation_mixed_start,throughput,mean_quality_utility,higher,q-learning_minus_throughput,10,-0.14441140520637769,0.1207207327258434,0.08635241012053248,-0.23076381532691015,-0.05805899508584521,True
per_content_trace,elephants_dream,stage56_evaluation_mixed_start,throughput,mean_psnr_y_db,higher,q-learning_minus_throughput,10,-0.3089664483333287,0.4421903992140233,0.3163019793046452,-0.6252684276379739,0.007335530971316506,False
per_content_trace,elephants_dream,stage56_evaluation_mixed_start,throughput,switch_count,lower,q-learning_minus_throughput,10,14.7,4.715223571935199,3.372833402348832,11.327166597651168,18.07283340234883,True
per_content_trace,elephants_dream,stage56_evaluation_mixed_start,throughput,high_representation_fraction_percent,descriptive,q-learning_minus_throughput,10,-12.833333333333334,10.859654633800842,7.76798922215753,-20.601322555490864,-5.065344111175804,True
per_content_trace,elephants_dream,stage56_evaluation_high_start,throughput,startup_delay_s,lower,q-learning_minus_throughput,10,-2.3926544377063466,0.0,0.0,-2.3926544377063466,-2.3926544377063466,True
per_content_trace,elephants_dream,stage56_evaluation_high_start,throughput,rebuffering_s,lower,q-learning_minus_throughput,10,0.0,0.0,0.0,0.0,0.0,False
per_content_trace,elephants_dream,stage56_evaluation_high_start,throughput,rebuffering_rate_percent,lower,q-learning_minus_throughput,10,0.0,0.0,0.0,0.0,0.0,False
per_content_trace,elephants_dream,stage56_evaluation_high_start,throughput,average_bitrate_kbps,higher,q-learning_minus_throughput,10,-82.75833333333341,380.8254259856614,272.4071717135991,-355.1655050469325,189.6488383802657,False
per_content_trace,elephants_dream,stage56_evaluation_high_start,throughput,average_payload_bitrate_kbps,higher,q-learning_minus_throughput,10,-269.96802666666696,269.834081019415,193.01426277457784,-462.9822894412448,-76.95376389208911,True
per_content_trace,elephants_dream,stage56_evaluation_high_start,throughput,buffer_mean_s,descriptive,q-learning_minus_throughput,10,1.6036798054798722,1.0781925914996064,0.7712389309426577,0.8324408745372145,2.37491873642253,True
per_content_trace,elephants_dream,stage56_evaluation_high_start,throughput,buffer_std_s,lower,q-learning_minus_throughput,10,-0.758484783185893,0.5873876634914861,0.42016262883980743,-1.1786474120257004,-0.33832215434608554,True
per_content_trace,elephants_dream,stage56_evaluation_high_start,throughput,mean_objective_reward,higher,q-learning_minus_throughput,10,0.20940122148008272,0.08504187322002879,0.060831064788113016,0.1485701566919697,0.27023228626819573,True
per_content_trace,elephants_dream,stage56_evaluation_high_start,throughput,mean_quality_utility,higher,q-learning_minus_throughput,10,-0.035006280223659245,0.08504054173851242,0.06083011236978872,-0.09583639259344796,0.025823832146129475,False
per_content_trace,elephants_dream,stage56_evaluation_high_start,throughput,mean_psnr_y_db,higher,q-learning_minus_throughput,10,-0.36613277500000335,0.33810394607800115,0.24184818925347507,-0.6079809642534784,-0.12428458574652829,True
per_content_trace,elephants_dream,stage56_evaluation_high_start,throughput,switch_count,lower,q-learning_minus_throughput,10,18.0,3.3665016461206925,2.4080828889388335,15.591917111061166,20.408082888938832,True
per_content_trace,elephants_dream,stage56_evaluation_high_start,throughput,high_representation_fraction_percent,descriptive,q-learning_minus_throughput,10,-1.0,10.067672257843817,7.201478521032253,-8.201478521032254,6.201478521032253,False
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,startup_delay_s,lower,q-learning_minus_throughput,10,-1.1312953751907535,0.0,0.0,-1.1312953751907535,-1.1312953751907535,True
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,rebuffering_s,lower,q-learning_minus_throughput,10,0.3317495356934189,0.17139466364317624,0.12259983809904326,0.20914969759437566,0.4543493737924622,True
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,rebuffering_rate_percent,lower,q-learning_minus_throughput,10,0.552915892822365,0.285657772738627,0.20433306349840538,0.34858282932395956,0.7572489563207704,True
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,average_bitrate_kbps,higher,q-learning_minus_throughput,10,-175.05833333333334,185.49104691585427,132.6830826428193,-307.74141597615267,-42.37525069051404,True
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,average_payload_bitrate_kbps,higher,q-learning_minus_throughput,10,-176.48065777777794,113.79497580169588,81.39836628062896,-257.8790240584069,-95.08229149714897,True
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,buffer_mean_s,descriptive,q-learning_minus_throughput,10,0.21461650320962627,0.5226046633612408,0.37382288197304675,-0.15920637876342048,0.588439385182673,False
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,buffer_std_s,lower,q-learning_minus_throughput,10,-0.2420140630955064,0.2625281259428764,0.1877882604562835,-0.42980232355178993,-0.054225802639222914,True
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,mean_objective_reward,higher,q-learning_minus_throughput,10,-0.060291226768092065,0.08908368015090573,0.06372219841398091,-0.12401342518207298,0.0034309716458888473,False
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,mean_quality_utility,higher,q-learning_minus_throughput,10,-0.043597174983612035,0.04244808582586285,0.030363421703136967,-0.07396059668674901,-0.013233753280475068,True
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,mean_psnr_y_db,higher,q-learning_minus_throughput,10,-0.1513964499999986,0.17512352631057457,0.12526712043794005,-0.27666357043793866,-0.026129329562058545,True
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,switch_count,lower,q-learning_minus_throughput,10,13.233333333333334,2.325648721391225,1.6635532907337565,11.569780042599579,14.89688662406709,True
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,high_representation_fraction_percent,descriptive,q-learning_minus_throughput,10,-4.611111111111111,4.878847713021868,3.4898749296631473,-8.100986040774258,-1.1212361814479634,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,startup_delay_s,lower,q-learning_minus_throughput,10,0.0,0.0,0.0,0.0,0.0,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,rebuffering_s,lower,q-learning_minus_throughput,10,1.993133875528097,3.5880959673924253,2.566590903914966,-0.5734570283868692,4.559724779443063,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,rebuffering_rate_percent,lower,q-learning_minus_throughput,10,3.3218897925468283,5.980159945654043,4.277651506524944,-0.955761713978116,7.599541299071772,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,average_bitrate_kbps,higher,q-learning_minus_throughput,10,119.64666666666668,134.95218650312898,96.532271569671,23.11439509699568,216.17893823633767,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,average_payload_bitrate_kbps,higher,q-learning_minus_throughput,10,96.60930666666661,113.4764800223244,81.17054395433142,15.43876271233519,177.77985062099805,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,buffer_mean_s,descriptive,q-learning_minus_throughput,10,-1.0055884861379052,0.8364411741516936,0.5983123998764825,-1.6039008860143877,-0.40727608626142264,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,buffer_std_s,lower,q-learning_minus_throughput,10,-0.0703666488148766,0.05532311717902587,0.0395730244169303,-0.1099396732318069,-0.0307936243979463,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,mean_objective_reward,higher,q-learning_minus_throughput,10,-0.5594547887281618,0.7505332790548577,0.5368618633987035,-1.0963166521268652,-0.022592925329458335,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,mean_quality_utility,higher,q-learning_minus_throughput,10,0.0473097988082108,0.051109129869209936,0.03655872892514984,0.01075106988306096,0.08386852773336063,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,mean_psnr_y_db,higher,q-learning_minus_throughput,10,0.2567817799999972,0.2868169234861177,0.20516221238177204,0.05161956761822514,0.4619439923817692,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,switch_count,lower,q-learning_minus_throughput,10,9.9,7.809538327512638,5.586219046904623,4.313780953095377,15.486219046904623,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_low_start,throughput,high_representation_fraction_percent,descriptive,q-learning_minus_throughput,10,0.0,0.0,0.0,0.0,0.0,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,startup_delay_s,lower,q-learning_minus_throughput,10,-0.213412026367803,0.0,0.0,-0.213412026367803,-0.213412026367803,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,rebuffering_s,lower,q-learning_minus_throughput,10,0.3268291385719664,0.7354329216345645,0.5260604689117676,-0.19923133033980123,0.852889607483734,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,rebuffering_rate_percent,lower,q-learning_minus_throughput,10,0.5447152309532772,1.2257215360576075,0.8767674481862792,-0.33205221723300193,1.4214826791395563,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,average_bitrate_kbps,higher,q-learning_minus_throughput,10,-215.99666666666644,426.04321592944785,304.7517827327968,-520.7484493994632,88.75511606613037,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,average_payload_bitrate_kbps,higher,q-learning_minus_throughput,10,-106.32812000000038,443.1262525980914,316.9714019747119,-423.2995219747123,210.64328197471153,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,buffer_mean_s,descriptive,q-learning_minus_throughput,10,-1.0298569722509814,1.308601246869923,0.9360519026220342,-1.9659088748730156,-0.09380506962894719,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,buffer_std_s,lower,q-learning_minus_throughput,10,-0.28416990563084976,0.8496825789296849,0.60778407214141,-0.8919539777722597,0.3236141665105602,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,mean_objective_reward,higher,q-learning_minus_throughput,10,-0.20868347018619904,0.21751722568424628,0.15559163911987622,-0.36427510930607526,-0.053091831066322814,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,mean_quality_utility,higher,q-learning_minus_throughput,10,-0.06548974114396253,0.09317292998326866,0.06664726828918992,-0.13213700943315243,0.001157527145227391,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,mean_psnr_y_db,higher,q-learning_minus_throughput,10,-0.4274111949999956,0.628048958789944,0.4492479464017746,-0.8766591414017701,0.021836751401779042,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,switch_count,lower,q-learning_minus_throughput,10,17.9,2.8460498941515415,2.0358,15.864199999999999,19.9358,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_mixed_start,throughput,high_representation_fraction_percent,descriptive,q-learning_minus_throughput,10,-3.500000000000001,9.007884063898802,6.44340438829592,-9.94340438829592,2.943404388295919,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,startup_delay_s,lower,q-learning_minus_throughput,10,-0.18818680711039504,0.0,0.0,-0.18818680711039504,-0.18818680711039504,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,rebuffering_s,lower,q-learning_minus_throughput,10,0.0,0.0,0.0,0.0,0.0,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,rebuffering_rate_percent,lower,q-learning_minus_throughput,10,0.0,0.0,0.0,0.0,0.0,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,average_bitrate_kbps,higher,q-learning_minus_throughput,10,-148.58666666666653,365.2777546937044,261.2858103905918,-409.8724770572583,112.69914372392526,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,average_payload_bitrate_kbps,higher,q-learning_minus_throughput,10,-162.81641333333351,389.9403411619058,278.9271362279001,-441.74354956123364,116.1107228945666,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,buffer_mean_s,descriptive,q-learning_minus_throughput,10,1.8730305740501425,1.2335861324442436,0.8823930506596634,0.9906375233904791,2.755423624709806,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,buffer_std_s,lower,q-learning_minus_throughput,10,0.024982356043421694,0.7578208335347165,0.5420747036375846,-0.5170923475941629,0.5670570596810063,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,mean_objective_reward,higher,q-learning_minus_throughput,10,0.13418516437125702,0.09658268866711239,0.06908629324895382,0.0650988711223032,0.20327145762021084,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,mean_quality_utility,higher,q-learning_minus_throughput,10,-0.05873862427961456,0.0708490712412941,0.05067885124903104,-0.1094174755286456,-0.008059773030583514,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,mean_psnr_y_db,higher,q-learning_minus_throughput,10,-0.17129610499999687,0.460091326136925,0.3291066413397455,-0.5004027463397424,0.15781053633974862,False
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,switch_count,lower,q-learning_minus_throughput,10,14.7,4.001388647846034,2.862222136732228,11.837777863267771,17.562222136732228,True
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,throughput,high_representation_fraction_percent,descriptive,q-learning_minus_throughput,10,1.8333333333333333,9.410068156822744,6.7310895683966185,-4.8977562350632855,8.564422901729952,False
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,throughput,startup_delay_s,lower,q-learning_minus_throughput,10,-0.133866277826066,0.0,0.0,-0.133866277826066,-0.133866277826066,True
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,throughput,rebuffering_s,lower,q-learning_minus_throughput,10,0.7733210047000211,1.2892174419172175,0.9221865272455135,-0.14886552254549246,1.6955075319455346,False
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,throughput,rebuffering_rate_percent,lower,q-learning_minus_throughput,10,1.288868341166702,2.1486957365286963,1.5369775454091894,-0.2481092042424875,2.825845886575891,False
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,throughput,average_bitrate_kbps,higher,q-learning_minus_throughput,10,-81.64555555555543,205.14818923391297,146.74397820664566,-228.3895337622011,65.09842265109023,False
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,throughput,average_payload_bitrate_kbps,higher,q-learning_minus_throughput,10,-57.51174222222242,202.82391167728954,145.08140571995193,-202.59314794217437,87.56966349772951,False
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,throughput,buffer_mean_s,descriptive,q-learning_minus_throughput,10,-0.05413829477958134,0.6638257085718158,0.47483931335412655,-0.5289776081337079,0.4207010185745452,False
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,throughput,buffer_std_s,lower,q-learning_minus_throughput,10,-0.10985139946743487,0.3933424908791904,0.28136071843904853,-0.3912121179064834,0.17150931897161364,False
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,throughput,mean_objective_reward,higher,q-learning_minus_throughput,10,-0.21131769818103457,0.25801656064901807,0.18456110528795328,-0.39587880346898785,-0.0267565928930813,True
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,throughput,mean_quality_utility,higher,q-learning_minus_throughput,10,-0.025639522205122094,0.04649086336916255,0.0332552496150658,-0.05889477182018789,0.007615727409943703,False
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,throughput,mean_psnr_y_db,higher,q-learning_minus_throughput,10,-0.11397517333333174,0.29559082911975254,0.21143825031268074,-0.32541342364601245,0.097463076979349,False
